preco_venda,tipo_imovel,cidade,bairro,area_m2,quartos,banheiros,vagas,tem_suite,tem_piscina,tem_varanda,tem_gourmet,tem_lazer,tem_mobiliado,tem_porteira_fechada,tem_elevador,tem_cobertura,tem_garden,tem_sol_manha,tem_frente_mar,area_suspeita,preco_suspeito,idade_anuncio_dias,preco_m2,preco_m2_suspeito
1290000,Apartamento,Cariacica,Campo Grande,114,3,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
872250,Apartamento,Cariacica,São Geraldo,103,3,2,2,True,True,False,False,True,False,False,False,False,False,False,False,False,False,,,False
300000,Apartamento,Cariacica,São Geraldo,46,2,1,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,,,False
460000,Casa,Cariacica,Rio Branco,200,4,3,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
450000,Apartamento,Cariacica,Rio Branco,67,3,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
600000,Apartamento,Cariacica,Vila Capixaba,270,4,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
299000,Casa,Cariacica,Itaquari,174,4,2,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
460000,Apartamento,Cariacica,Campo Grande,120,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
460000,Casa,Cariacica,Santo André,380,4,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
210000,Apartamento,Cariacica,Campina Grande,45,2,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,,,False
300000,Apartamento,Cariacica,São Geraldo,46,2,1,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,,,False
495000,Apartamento,Cariacica,Jardim América,150,4,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
499999,Apartamento,Cariacica,Bela Aurora,206,3,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
319900,Casa,Cariacica,Tiradentes,70,2,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
850000,Casa,Cariacica,Vera Cruz,206,3,1,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
450000,Apartamento,Cariacica,Campo Grande,195,4,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
240000,Apartamento,Cariacica,São João Batista,42,2,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
230000,Casa,Cariacica,Rosa da Penha,120,3,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
180000,Casa,Cariacica,Bandeirantes,56,2,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1780000,Casa,Cariacica,Vera Cruz,256,4,3,0,True,False,True,True,False,True,False,False,False,False,False,False,False,False,,,False
700000,Casa,Cariacica,Jardim América,300,3,3,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,,,False
800000,Apartamento,Cariacica,Campo Grande,150,3,3,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,,,False
850000,Apartamento,Cariacica,Campo Grande,85,3,2,2,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
950000,Apartamento,Cariacica,Campo Grande,150,3,5,2,True,False,True,True,True,False,False,False,False,False,False,False,False,False,,,False
320000,Apartamento,Cariacica,Rio Branco,51,1,1,0,False,True,True,False,True,False,False,True,False,False,False,False,False,False,,,False
265000,Apartamento,Cariacica,Campo Grande,85,2,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
350000,Apartamento,Cariacica,Jardim América,176,5,3,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
570000,Casa,Cariacica,São Geraldo,100,2,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,False
1250000,Casa,Cariacica,Santa Bárbara,540,3,3,2,True,True,False,True,False,True,False,False,False,False,False,False,False,False,,,False
899900,Sobrado,Cariacica,Vera Cruz,206,3,2,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,,,False
360000,Casa,Cariacica,São Conrado,162,2,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1100000,Apartamento,Cariacica,São Geraldo,91,3,1,2,False,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
900000,Casa,Cariacica,São Conrado,206,3,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
410000,Apartamento,Cariacica,Rio Branco,67,3,2,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
390000,Apartamento,Cariacica,Morada de Santa Fé,45,2,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
257202,Apartamento,Cariacica,Itacibá,42,2,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,False
470000,Casa,Cariacica,Rio Branco,150,4,3,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
780000,Casa,Cariacica,Jardim América,324,4,2,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
480000,Casa,Cariacica,Itaquari,158,3,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
300000,Casa,Cariacica,São Francisco,80,3,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,,False
450000,Apartamento,Cariacica,Rio Branco,65,3,1,1,False,True,True,False,True,False,False,True,False,False,False,False,False,False,,,False
998000,Casa,Cariacica,Vasco da Gama,300,4,4,2,True,False,True,True,False,False,False,False,False,False,False,False,False,False,,,False
800000,Casa,Cariacica,Campo Grande,280,3,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
350000,Casa,Cariacica,Piranema,89,2,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
350000,Casa,Cariacica,Jardim Campo Grande,64,2,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1350000,Sobrado,Cariacica,São Francisco,142,3,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
400000,Casa,Cariacica,Itaquari,250,3,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
349900,Apartamento,Cariacica,São Geraldo,53,2,1,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,,,False
480000,Apartamento,Cariacica,Alto Lage,160,3,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
550000,Casa,Cariacica,Campina Grande,200,4,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
1000000,Apartamento,Cariacica,Campo Grande,140,4,2,2,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
350000,Casa,Cariacica,Porto de Cariacica,63,2,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
749900,Casa,Cariacica,São Conrado,110,5,3,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
2650000,Apartamento,Cariacica,São Conrado,60,2,2,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
250000,Apartamento,Cariacica,Campo Grande,64,2,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
550000,Casa,Cariacica,Bela Aurora,250,6,3,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
750000,Casa,Cariacica,Alto Lage,290,8,4,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1300000,Apartamento,Cariacica,Campo Grande,115,3,2,2,True,True,True,True,True,True,False,True,False,False,False,False,False,False,,,False
700000,Apartamento,Cariacica,Tiradentes,112,3,3,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
309000,Casa,Cariacica,Itacibá,125,2,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1850000,Casa,Cariacica,Vila Palestina,140,3,1,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1050000,Apartamento,Cariacica,Campo Grande,115,3,2,2,True,True,True,True,True,True,False,True,False,False,False,False,False,False,,,False
980000,Casa,Cariacica,Jardim América,349,3,3,2,False,False,False,False,False,True,False,False,False,True,False,False,False,False,,,False
390000,Casa,Cariacica,Jardim Campo Grande,52,2,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1245000,Apartamento,Cariacica,São Geraldo,116,3,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
655000,Casa,Cariacica,Jardim América,84,2,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1090000,Casa,Cariacica,Morada de Santa Fé,280,5,4,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
950000,Casa,Cariacica,Campo Grande,80,3,3,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
620000,Casa,Cariacica,São Geraldo,160,4,3,2,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,False
750000,Casa,Cariacica,São Conrado,128,3,1,2,True,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
423500,Casa,Cariacica,Santa Bárbara,105,5,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
510000,Apartamento,Cariacica,Morada de Santa Fé,178,3,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1700000,Casa,Cariacica,Santa Bárbara,250,4,5,0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,,,False
774650,Apartamento,Cariacica,Campo Grande,83,3,2,0,True,True,False,True,True,False,False,True,False,False,False,False,False,False,,,False
760000,Apartamento,Cariacica,Cruzeiro do Sul,160,3,2,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
480000,Apartamento,Cariacica,Alto Lage,160,3,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
850000,Casa,Cariacica,Bela Aurora,288,5,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
300000,Casa,Cariacica,Itaquari,158,3,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
380000,Apartamento,Cariacica,São Francisco,216,5,3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
600000,Casa,Cariacica,Cariacica Sede,237,6,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
290000,Apartamento,Cariacica,Bela Aurora,110,2,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1100000,Casa,Cariacica,Campo Grande,130,2,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1800000,Casa,Cariacica,Santa Bárbara,235,4,4,4,True,False,False,True,False,True,False,False,False,False,False,False,False,False,,,False
1500000,Casa,Cariacica,Morada de Santa Fé,400,3,3,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1800000,Casa,Cariacica,Santa Bárbara,235,4,4,2,True,False,True,True,False,True,False,False,False,False,False,False,False,False,,,False
1285000,Casa,Cariacica,Vera Cruz,521,4,5,3,True,True,True,True,False,True,False,False,False,False,False,False,False,False,,,False
655000,Térrea,Cariacica,Jardim América,162,3,3,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1450000,Casa,Cariacica,Campo Grande,525,3,2,4,True,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
850000,Casa,Cariacica,Itacibá,450,6,5,3,True,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
985000,Casa,Cariacica,Morada de Santa Fé,322,5,4,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
800000,Casa,Cariacica,Itacibá,300,3,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
870000,Duplex,Cariacica,Campo Grande,240,4,5,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,,,False
1000000,Casa,Cariacica,Jardim América,200,3,1,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
675000,Casa,Cariacica,Rio Marinho,640,9,3,3,True,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
480000,Apartamento,Cariacica,Alto Lage,166,3,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
550000,Casa,Cariacica,Campo Grande,250,4,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1799900,Sobrado,Cariacica,Campo Grande,420,6,6,5,True,True,False,True,False,False,False,False,False,False,False,False,False,False,,,False
350000,Apartamento,Cariacica,Bela Aurora,110,3,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1800000,Casa,Cariacica,Santa Bárbara,235,4,1,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
265000,Apartamento,Cariacica,Vera Cruz,100,3,2,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
850000,Casa,Cariacica,Itacibá,200,3,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
164800,Apartamento,Cariacica,Campina Grande,39,1,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,,,False
600000,Casa,Cariacica,Jardim América,140,3,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
980000,Casa,Cariacica,Campo Grande,140,4,5,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
1000000,Casa,Cariacica,Tucum,310,3,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
860000,Sobrado,Cariacica,Jardim Botânico,240,6,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
585000,Casa,Cariacica,Alto Lage,260,5,4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
850000,Casa,Cariacica,Itacibá,150,3,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
990000,Casa,Cariacica,Cariacica Sede,500,6,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
700000,Casa,Cariacica,Santa Bárbara,84,2,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
790000,Casa,Cariacica,Tabajara,300,6,5,1,True,True,True,False,False,False,False,False,False,False,False,False,False,False,,,False
850000,Sobrado,Cariacica,São Geraldo II,540,5,3,2,True,True,True,True,False,False,False,False,False,False,False,False,False,False,,,False
950000,Casa,Cariacica,Campo Grande,180,7,4,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
