preco_venda,tipo_imovel,cidade,bairro,area_m2,quartos,banheiros,vagas,qtd_imagens,idade_anuncio_dias,tem_suite,tem_piscina,tem_varanda,tem_lazer,tem_mobiliado,tem_elevador
1390000,apartamento,Guarapari,Nova Guarapari,137,3,3,2,20,2,True,True,True,True,True,True
1590000,apartamento,Guarapari,Nova Guarapari,110,3,2,2,19,52,False,True,True,True,False,True
1600000,apartamento,Guarapari,Nova Guarapari,111,3,2,2,20,89,False,True,False,False,False,True
1650000,apartamento,Guarapari,Nova Guarapari,120,3,2,2,17,3,False,False,False,False,False,False
3009738,apartamento,Guarapari,Nova Guarapari,176,4,5,3,20,96,True,True,True,True,False,True
260000,apartamento,Guarapari,Olaria,80,2,1,,15,40,False,False,True,False,False,False
280000,apartamento,Guarapari,Olaria,90,2,1,,10,102,False,False,False,False,False,False
630000,apartamento,Guarapari,Perocão,120,2,3,2,12,0,False,False,False,False,False,False
375000,apartamento,Guarapari,Pontal de Santa Mônica,68,1,2,1,12,0,False,False,False,False,False,False
700000,apartamento,Guarapari,Pontal de Santa Mônica,140,3,2,1,20,70,False,False,True,False,True,True
1390000,apartamento,Guarapari,Pontal de Santa Mônica,92,3,2,2,20,0,False,False,False,False,False,False
1390000,apartamento,Guarapari,Pontal de Santa Mônica,92,3,2,2,20,2,False,False,False,False,False,False
250000,apartamento,Guarapari,Portal,50,1,1,,6,0,False,False,False,False,False,False
260000,apartamento,Guarapari,Portal,65,1,1,,11,0,False,False,False,False,False,False
450000,apartamento,Guarapari,Portal,55,1,2,,8,52,False,False,False,False,False,True
522599,apartamento,Guarapari,Portal,105,3,3,1,20,136,False,False,False,False,False,False
580000,apartamento,Guarapari,Portal,80,2,1,1,20,138,False,False,False,False,False,False
690000,apartamento,Guarapari,Portal,110,2,2,1,8,52,False,False,False,False,False,True
740000,apartamento,Guarapari,Portal,110,3,2,1,9,0,False,False,False,False,False,False
850000,apartamento,Guarapari,Portal,136,3,3,1,20,23,False,False,True,False,False,True
998000,apartamento,Guarapari,Portal,181,3,2,1,20,98,False,False,True,False,True,True
1000000,apartamento,Guarapari,Portal,70,2,1,1,20,138,False,True,True,False,True,True
1390000,apartamento,Guarapari,Portal,140,3,3,2,17,117,True,False,True,True,True,True
1808999,apartamento,Guarapari,Portal,160,3,2,2,20,101,False,False,False,False,False,True
188007,apartamento,Guarapari,Praia do Morro,50,2,1,1,5,3,False,False,True,False,False,False
188007,apartamento,Guarapari,Praia do Morro,50,2,1,1,11,20,False,False,False,False,False,False
250000,apartamento,Guarapari,Praia do Morro,18,1,1,,11,100,False,False,False,False,False,True
280000,apartamento,Guarapari,Praia do Morro,65,2,1,1,9,24,False,False,False,False,True,False
280000,apartamento,Guarapari,Praia do Morro,64,2,1,0,6,54,False,False,False,False,False,False
280000,apartamento,Guarapari,Praia do Morro,60,2,1,1,11,122,False,False,False,False,False,False
281399,apartamento,Guarapari,Praia do Morro,65,2,1,,10,67,False,False,False,False,True,False
290000,apartamento,Guarapari,Praia do Morro,45,2,1,1,12,84,False,False,False,False,False,False
300000,apartamento,Guarapari,Praia do Morro,65,2,1,1,8,4,False,False,False,False,False,False
300000,apartamento,Guarapari,Praia do Morro,84,2,2,1,9,125,False,False,False,False,False,False
320000,apartamento,Guarapari,Praia do Morro,60,2,1,1,13,0,False,False,False,False,False,True
320000,apartamento,Guarapari,Praia do Morro,55,2,1,1,20,13,False,False,False,False,False,True
340000,apartamento,Guarapari,Praia do Morro,70,1,1,1,15,44,False,False,False,False,False,True
340000,apartamento,Guarapari,Praia do Morro,49,1,1,1,15,89,False,False,False,False,False,False
350000,apartamento,Guarapari,Praia do Morro,45,1,1,,9,0,False,False,False,False,False,False
350000,apartamento,Guarapari,Praia do Morro,50,1,1,1,20,1,False,False,False,False,False,False
350000,apartamento,Guarapari,Praia do Morro,96,2,1,1,14,4,False,False,False,False,False,False
350000,apartamento,Guarapari,Praia do Morro,96,2,1,1,16,8,False,False,False,False,False,False
350000,apartamento,Guarapari,Praia do Morro,46,2,1,1,11,17,False,False,False,False,False,False
350000,apartamento,Guarapari,Praia do Morro,65,2,1,1,6,88,False,False,False,False,False,False
350000,apartamento,Guarapari,Praia do Morro,70,2,1,1,13,128,False,False,False,False,False,False
355000,apartamento,Guarapari,Praia do Morro,90,2,3,1,16,12,False,False,True,False,False,False
359550,apartamento,Guarapari,Praia do Morro,39,1,1,1,14,125,False,True,True,True,False,True
360000,apartamento,Guarapari,Praia do Morro,75,2,1,1,8,90,False,False,False,False,False,False
360000,apartamento,Guarapari,Praia do Morro,130,2,1,2,12,116,True,False,True,False,False,False
365000,apartamento,Guarapari,Praia do Morro,75,2,1,1,13,91,False,False,False,False,False,False
369000,apartamento,Guarapari,Praia do Morro,70,2,2,1,14,27,False,False,True,False,True,False
370000,apartamento,Guarapari,Praia do Morro,55,2,1,,6,0,False,False,False,False,False,False
371849,apartamento,Guarapari,Praia do Morro,70,2,2,1,12,82,False,False,True,False,True,False
376000,apartamento,Guarapari,Praia do Morro,71,2,1,1,20,82,False,False,True,False,False,False
376000,apartamento,Guarapari,Praia do Morro,35,1,1,1,20,123,False,False,False,False,False,True
377800,apartamento,Guarapari,Praia do Morro,35,1,1,1,15,89,True,True,True,True,False,True
379000,apartamento,Guarapari,Praia do Morro,67,2,1,1,12,0,False,False,False,False,False,False
380000,apartamento,Guarapari,Praia do Morro,60,2,1,1,12,6,False,False,False,False,False,False
380000,apartamento,Guarapari,Praia do Morro,60,2,1,,19,33,False,False,False,False,False,False
380000,apartamento,Guarapari,Praia do Morro,58,1,1,0,17,81,False,False,False,False,False,True
380000,apartamento,Guarapari,Praia do Morro,60,1,2,1,17,91,False,False,False,False,False,False
380000,apartamento,Guarapari,Praia do Morro,45,1,2,1,12,128,False,False,False,False,False,False
381899,apartamento,Guarapari,Praia do Morro,68,2,1,1,15,3,False,False,False,False,False,False
385000,apartamento,Guarapari,Praia do Morro,75,2,2,1,20,12,True,False,False,False,False,False
385000,apartamento,Guarapari,Praia do Morro,78,2,2,1,11,25,False,False,False,False,False,False
386274,apartamento,Guarapari,Praia do Morro,38,1,1,1,10,2,False,True,True,False,False,True
389000,apartamento,Guarapari,Praia do Morro,55,2,1,1,14,135,False,False,True,True,True,True
390000,apartamento,Guarapari,Praia do Morro,50,1,1,1,16,126,False,False,False,False,False,True
395000,apartamento,Guarapari,Praia do Morro,80,2,1,1,10,0,False,False,False,False,False,False
399000,apartamento,Guarapari,Praia do Morro,81,2,1,1,13,1,True,False,False,False,False,False
400000,apartamento,Guarapari,Praia do Morro,68,2,1,1,5,0,False,False,False,False,False,False
400000,apartamento,Guarapari,Praia do Morro,68,2,1,1,9,0,False,False,False,False,False,False
400000,apartamento,Guarapari,Praia do Morro,83,2,2,1,20,5,False,False,False,False,True,False
400000,apartamento,Guarapari,Praia do Morro,80,2,2,1,20,19,True,False,False,False,True,False
400000,apartamento,Guarapari,Praia do Morro,100,2,2,1,20,24,True,False,False,False,False,False
400000,apartamento,Guarapari,Praia do Morro,105,2,2,1,14,32,False,False,False,False,False,False
400000,apartamento,Guarapari,Praia do Morro,64,2,2,1,6,70,False,False,False,False,False,False
400000,apartamento,Guarapari,Praia do Morro,80,2,2,1,16,80,True,False,False,False,False,False
418000,apartamento,Guarapari,Praia do Morro,85,2,2,1,12,48,True,False,True,False,False,False
420000,apartamento,Guarapari,Praia do Morro,68,2,1,1,17,0,False,False,False,False,False,False
420000,apartamento,Guarapari,Praia do Morro,85,2,2,1,12,9,False,False,False,False,True,False
420000,apartamento,Guarapari,Praia do Morro,65,2,1,1,12,17,True,False,False,False,True,False
420000,apartamento,Guarapari,Praia do Morro,90,2,2,1,12,18,False,False,False,False,False,False
420000,apartamento,Guarapari,Praia do Morro,110,2,2,1,20,24,False,False,False,False,True,False
420000,apartamento,Guarapari,Praia do Morro,70,2,1,1,13,35,False,False,False,False,False,False
420000,apartamento,Guarapari,Praia do Morro,62,2,2,1,9,38,False,False,False,False,True,True
420000,apartamento,Guarapari,Praia do Morro,71,2,2,1,18,67,False,False,False,False,False,True
420000,apartamento,Guarapari,Praia do Morro,92,2,3,1,15,91,False,False,True,False,False,False
420000,apartamento,Guarapari,Praia do Morro,82,3,2,2,10,91,False,False,False,False,False,False
420000,apartamento,Guarapari,Praia do Morro,136,3,3,1,20,128,True,False,False,False,False,False
422099,apartamento,Guarapari,Praia do Morro,70,2,1,1,12,131,False,False,True,False,False,False
430000,apartamento,Guarapari,Praia do Morro,63,2,1,1,11,0,False,False,False,False,False,False
430000,apartamento,Guarapari,Praia do Morro,73,2,1,1,12,0,False,False,False,False,False,False
430000,apartamento,Guarapari,Praia do Morro,70,2,2,1,9,2,False,False,False,False,False,False
430000,apartamento,Guarapari,Praia do Morro,120,2,3,1,20,5,True,False,False,False,False,False
430000,apartamento,Guarapari,Praia do Morro,80,2,1,1,12,27,False,False,False,False,False,False
430000,apartamento,Guarapari,Praia do Morro,60,2,1,1,7,37,False,False,False,False,True,False
430000,apartamento,Guarapari,Praia do Morro,85,2,2,1,20,99,True,False,False,False,True,False
430000,apartamento,Guarapari,Praia do Morro,130,3,2,1,14,131,True,False,False,False,True,False
435000,apartamento,Guarapari,Praia do Morro,69,2,1,1,19,45,True,False,True,False,True,False
440000,apartamento,Guarapari,Praia do Morro,70,2,2,1,4,37,True,False,False,False,False,True
440000,apartamento,Guarapari,Praia do Morro,72,1,1,1,4,91,False,False,True,False,False,True
449900,apartamento,Guarapari,Praia do Morro,65,2,1,1,12,0,False,False,False,False,True,False
449900,apartamento,Guarapari,Praia do Morro,65,2,1,1,18,0,True,False,False,False,True,False
449900,apartamento,Guarapari,Praia do Morro,75,2,1,1,12,0,False,False,True,False,True,False
450000,apartamento,Guarapari,Praia do Morro,68,2,2,1,12,0,False,False,False,False,False,False
450000,apartamento,Guarapari,Praia do Morro,73,2,1,1,13,0,False,False,False,False,False,False
450000,apartamento,Guarapari,Praia do Morro,68,2,1,1,20,0,False,False,True,False,True,False
450000,apartamento,Guarapari,Praia do Morro,147,3,3,1,13,0,False,False,False,False,False,False
450000,apartamento,Guarapari,Praia do Morro,111,2,1,1,15,0,True,False,False,False,True,False
450000,apartamento,Guarapari,Praia do Morro,68,2,2,1,12,1,False,False,False,False,False,False
450000,apartamento,Guarapari,Praia do Morro,147,3,3,1,13,2,False,False,False,False,False,False
450000,apartamento,Guarapari,Praia do Morro,85,3,1,1,17,3,True,False,True,False,False,False
450000,apartamento,Guarapari,Praia do Morro,65,1,2,1,20,4,False,False,False,False,True,False
450000,apartamento,Guarapari,Praia do Morro,68,2,2,1,20,10,False,False,True,False,False,False
450000,apartamento,Guarapari,Praia do Morro,80,3,1,1,0,3,True,False,True,False,False,True
450000,apartamento,Guarapari,Praia do Morro,80,2,1,1,0,3,True,False,True,False,False,False
450000,apartamento,Guarapari,Praia do Morro,90,2,1,1,0,3,True,False,False,False,False,False
450000,apartamento,Guarapari,Praia do Morro,60,1,2,1,20,18,False,True,True,True,False,True
450000,apartamento,Guarapari,Praia do Morro,80,2,2,1,14,26,False,False,False,False,True,False
450000,apartamento,Guarapari,Praia do Morro,72,2,2,1,14,26,False,False,False,False,False,False
450000,apartamento,Guarapari,Praia do Morro,70,2,2,1,20,33,False,False,True,False,True,False
450000,apartamento,Guarapari,Praia do Morro,70,2,2,1,17,45,False,False,True,False,False,False
450000,apartamento,Guarapari,Praia do Morro,75,3,2,1,13,47,False,False,True,False,False,False
450000,apartamento,Guarapari,Praia do Morro,80,2,2,1,20,47,True,False,False,False,True,False
450000,apartamento,Guarapari,Praia do Morro,47,1,1,1,13,54,False,False,False,True,False,False
450000,apartamento,Guarapari,Praia do Morro,46,1,1,1,18,125,False,True,False,True,False,True
450000,apartamento,Guarapari,Praia do Morro,46,1,2,1,20,125,False,True,False,True,False,True
460000,apartamento,Guarapari,Praia do Morro,112,2,1,1,14,3,True,False,False,False,False,False
460000,apartamento,Guarapari,Praia do Morro,100,3,2,1,0,3,False,False,True,False,False,False
460000,apartamento,Guarapari,Praia do Morro,82,2,2,1,17,14,False,False,True,False,True,False
460000,apartamento,Guarapari,Praia do Morro,55,1,1,1,20,27,False,False,False,False,True,True
470000,apartamento,Guarapari,Praia do Morro,141,3,1,1,0,3,False,False,False,False,False,False
470000,apartamento,Guarapari,Praia do Morro,75,2,1,1,19,11,False,False,False,False,False,False
470000,apartamento,Guarapari,Praia do Morro,39,1,1,1,20,25,False,True,True,True,False,True
470000,apartamento,Guarapari,Praia do Morro,70,2,2,1,17,37,False,False,False,False,True,True
470000,apartamento,Guarapari,Praia do Morro,80,3,2,1,13,41,False,False,False,False,False,False
470000,apartamento,Guarapari,Praia do Morro,75,2,2,1,18,72,True,False,True,False,True,True
479900,apartamento,Guarapari,Praia do Morro,65,2,1,1,13,0,False,False,False,False,True,True
480000,apartamento,Guarapari,Praia do Morro,56,1,1,1,14,0,False,False,False,False,False,False
480000,apartamento,Guarapari,Praia do Morro,78,2,1,1,16,0,False,False,False,False,False,False
480000,apartamento,Guarapari,Praia do Morro,77,2,2,,10,0,False,False,False,False,False,True
480000,apartamento,Guarapari,Praia do Morro,100,3,5,1,15,0,False,False,False,False,False,False
480000,apartamento,Guarapari,Praia do Morro,100,3,5,1,15,2,False,False,False,False,False,False
480000,apartamento,Guarapari,Praia do Morro,44,1,2,,12,19,False,False,False,False,False,False
480000,apartamento,Guarapari,Praia do Morro,70,2,2,1,16,42,True,False,False,False,False,True
480000,apartamento,Guarapari,Praia do Morro,60,2,2,1,17,72,True,False,False,False,False,True
480000,apartamento,Guarapari,Praia do Morro,78,2,1,,17,89,False,False,False,False,False,True
480000,apartamento,Guarapari,Praia do Morro,70,2,1,1,16,91,False,False,True,False,False,True
480000,apartamento,Guarapari,Praia do Morro,90,3,1,1,15,128,True,False,True,False,False,False
490000,apartamento,Guarapari,Praia do Morro,132,3,1,1,20,0,False,False,False,False,False,False
490000,apartamento,Guarapari,Praia do Morro,142,3,3,1,20,8,False,False,True,False,True,False
490000,apartamento,Guarapari,Praia do Morro,120,2,1,1,0,0,True,False,False,False,False,True
490000,apartamento,Guarapari,Praia do Morro,68,2,2,1,16,25,True,False,False,False,False,True
490000,apartamento,Guarapari,Praia do Morro,120,3,2,1,20,32,False,False,True,False,False,False
490000,apartamento,Guarapari,Praia do Morro,90,3,1,1,20,54,False,False,False,False,False,False
495000,apartamento,Guarapari,Praia do Morro,65,2,1,,20,0,False,False,False,False,False,False
495000,apartamento,Guarapari,Praia do Morro,120,3,3,1,17,20,False,False,True,False,True,False
499000,apartamento,Guarapari,Praia do Morro,141,3,3,1,20,67,True,False,True,False,True,False
500000,apartamento,Guarapari,Praia do Morro,70,1,1,1,20,0,False,True,False,False,False,True
500000,apartamento,Guarapari,Praia do Morro,45,1,2,1,16,0,False,False,False,False,False,False
500000,apartamento,Guarapari,Praia do Morro,140,4,2,1,19,0,False,False,False,False,False,False
500000,apartamento,Guarapari,Praia do Morro,110,2,2,1,12,0,False,False,True,False,True,False
500000,apartamento,Guarapari,Praia do Morro,140,4,2,1,18,2,False,False,False,False,False,False
500000,apartamento,Guarapari,Praia do Morro,75,2,2,1,14,4,False,False,False,False,False,False
500000,apartamento,Guarapari,Praia do Morro,69,2,1,1,12,5,False,False,True,False,False,False
500000,apartamento,Guarapari,Praia do Morro,100,3,2,1,14,6,True,False,False,False,False,False
500000,apartamento,Guarapari,Praia do Morro,74,2,2,1,18,24,True,False,True,False,False,True
500000,apartamento,Guarapari,Praia do Morro,105,2,2,1,16,24,False,False,False,False,True,True
500000,apartamento,Guarapari,Praia do Morro,130,4,3,1,20,26,False,False,False,False,False,False
500000,apartamento,Guarapari,Praia do Morro,80,2,2,1,12,32,False,False,False,False,False,True
500000,apartamento,Guarapari,Praia do Morro,40,1,1,1,20,46,False,False,True,True,False,True
500000,apartamento,Guarapari,Praia do Morro,70,2,2,1,20,72,True,False,False,False,True,True
500000,apartamento,Guarapari,Praia do Morro,105,3,3,1,20,123,False,False,True,False,False,False
502499,apartamento,Guarapari,Praia do Morro,120,2,2,1,13,112,False,False,False,False,False,True
510000,apartamento,Guarapari,Praia do Morro,120,2,2,1,19,3,True,False,False,False,False,False
520000,apartamento,Guarapari,Praia do Morro,70,2,1,1,10,0,False,False,False,False,False,False
520000,apartamento,Guarapari,Praia do Morro,78,2,2,1,12,4,False,False,False,False,False,False
520000,apartamento,Guarapari,Praia do Morro,97,2,3,,20,37,True,False,False,False,False,True
520000,apartamento,Guarapari,Praia do Morro,123,3,2,1,20,51,False,False,False,False,False,False
520000,apartamento,Guarapari,Praia do Morro,95,2,2,1,18,110,True,False,False,False,False,True
525000,apartamento,Guarapari,Praia do Morro,95,3,3,2,20,24,True,False,False,False,False,False
525000,apartamento,Guarapari,Praia do Morro,123,3,2,1,20,31,True,False,False,False,False,False
525000,apartamento,Guarapari,Praia do Morro,65,2,1,1,12,103,True,False,True,False,True,True
527625,apartamento,Guarapari,Praia do Morro,123,3,2,1,14,38,False,False,True,False,False,False
529900,apartamento,Guarapari,Praia do Morro,110,3,2,1,16,0,True,False,False,False,True,False
530000,apartamento,Guarapari,Praia do Morro,152,3,2,1,14,3,False,False,False,False,False,False
530000,apartamento,Guarapari,Praia do Morro,110,2,2,1,20,27,True,False,True,False,False,False
