preco_venda,tipo_imovel,cidade,bairro,area_m2,quartos,banheiros,vagas,tem_suite,tem_piscina,tem_varanda,tem_lazer,tem_mobiliado,tem_elevador,fonte_dataset
2200000,casa,Vila Velha,Santa Paula I,427,4,4,4,False,True,False,True,False,False,base_original
2250000,casa,Vila Velha,Santa Paula I,216,3,3,4,True,False,False,False,False,False,base_original
2250000,casa,Vila Velha,Santa Paula I,216,3,5,4,True,False,False,False,False,False,base_original
2800000,casa,Vila Velha,Santa Paula I,640,4,5,3,False,False,False,False,False,False,base_original
2800000,casa,Vila Velha,Santa Paula I,310,4,5,4,True,False,True,True,False,False,base_original
2900000,casa,Vila Velha,Santa Paula I,242,3,5,4,True,True,False,True,False,False,base_original
2900000,casa,Vila Velha,Santa Paula I,570,3,4,2,False,True,False,False,False,False,base_original
2900000,casa,Vila Velha,Santa Paula I,570,3,5,4,True,True,False,True,False,False,base_original
2900000,casa,Vila Velha,Santa Paula I,242,3,3,4,False,True,False,True,False,False,base_original
2900000,casa,Vila Velha,Santa Paula I,242,3,3,4,True,True,False,True,False,False,base_original
2910000,casa,Vila Velha,Santa Paula I,242,3,5,0,False,False,False,False,False,False,base_original
3200000,casa,Vila Velha,Santa Paula I,250,3,5,4,True,True,False,True,True,False,base_original
3200000,casa,Vila Velha,Santa Paula I,611,3,5,3,False,True,True,True,False,False,base_original
3400000,casa,Vila Velha,Santa Paula I,340,4,5,4,False,True,False,True,False,False,base_original
3500000,casa,Vila Velha,Santa Paula I,420,5,5,4,False,True,True,True,False,False,base_original
3600000,casa,Vila Velha,Santa Paula I,646,4,5,4,False,True,False,True,True,False,base_original
3700000,casa,Vila Velha,Santa Paula I,370,4,5,4,False,True,False,False,False,False,base_original
3750000,casa,Vila Velha,Santa Paula I,590,4,5,,False,True,False,True,False,False,base_original
3800000,casa,Vila Velha,Santa Paula I,465,4,5,4,False,True,True,False,False,False,base_original
3850000,casa,Vila Velha,Santa Paula I,267,4,5,4,False,True,True,False,False,False,base_original
3900000,casa,Vila Velha,Santa Paula I,370,4,5,3,True,True,False,False,False,False,base_original
4000000,casa,Vila Velha,Santa Paula I,500,4,5,4,False,True,False,False,True,False,base_original
4200000,casa,Vila Velha,Santa Paula I,600,4,5,3,False,True,True,True,False,False,base_original
4200000,casa,Vila Velha,Santa Paula I,450,4,5,4,False,True,False,False,False,False,base_original
4200000,casa,Vila Velha,Santa Paula I,450,4,4,3,False,False,True,False,False,False,base_original
4200000,casa,Vila Velha,Santa Paula I,450,4,4,4,False,True,True,True,False,False,base_original
4200000,casa,Vila Velha,Santa Paula I,420,4,4,2,True,True,True,True,False,False,base_original
4200000,casa,Vila Velha,Santa Paula I,420,3,4,4,False,True,True,False,False,False,base_original
4200000,casa,Vila Velha,Santa Paula I,344,4,5,4,True,False,True,True,False,False,base_original
4300000,casa,Vila Velha,Santa Paula I,420,3,4,4,False,True,True,False,False,False,base_original
4300000,casa,Vila Velha,Santa Paula I,420,3,3,2,False,True,True,True,False,False,base_original
4400000,casa,Vila Velha,Santa Paula I,354,5,5,4,False,False,False,False,False,False,base_original
4499000,casa,Vila Velha,Santa Paula I,350,4,5,3,False,True,False,True,False,False,base_original
4500000,casa,Vila Velha,Santa Paula I,450,5,5,3,True,True,False,False,False,False,base_original
4500000,casa,Vila Velha,Santa Paula I,505,4,5,,False,True,False,False,False,False,base_original
4800000,casa,Vila Velha,Santa Paula I,400,5,5,4,False,True,False,False,False,False,base_original
4800000,casa,Vila Velha,Santa Paula I,400,5,5,5,True,True,True,True,True,False,base_original
4900000,casa,Vila Velha,Santa Paula I,325,4,5,4,False,False,False,False,False,False,base_original
4900000,casa,Vila Velha,Santa Paula I,332,4,5,4,False,True,False,False,False,False,base_original
4900000,casa,Vila Velha,Santa Paula I,297,4,4,3,True,True,True,True,False,False,base_original
4950000,casa,Vila Velha,Santa Paula I,600,4,5,2,False,True,True,True,False,False,base_original
4950000,casa,Vila Velha,Santa Paula I,435,4,3,1,False,True,False,False,False,False,base_original
4950000,casa,Vila Velha,Santa Paula I,437,4,5,2,True,True,True,True,False,False,base_original
5000000,casa,Vila Velha,Santa Paula I,600,4,5,4,True,True,True,False,False,False,base_original
5000000,casa,Vila Velha,Santa Paula I,600,4,5,4,True,True,True,False,False,False,base_original
5000000,casa,Vila Velha,Santa Paula I,600,4,5,4,True,True,True,False,False,False,base_original
5000000,casa,Vila Velha,Santa Paula I,575,4,5,4,True,True,False,True,False,False,base_original
5000000,casa,Vila Velha,Santa Paula I,422,4,5,4,False,True,True,False,False,False,base_original
5250000,casa,Vila Velha,Santa Paula I,580,4,5,3,False,True,False,True,True,False,base_original
5400000,casa,Vila Velha,Santa Paula I,610,4,5,4,True,True,True,False,True,False,base_original
5500000,casa,Vila Velha,Santa Paula I,600,4,5,5,False,False,False,False,False,False,base_original
5500000,casa,Vila Velha,Santa Paula I,600,4,5,5,False,False,False,False,False,False,base_original
5900000,casa,Vila Velha,Santa Paula I,547,5,4,2,False,True,True,False,True,False,base_original
5900000,casa,Vila Velha,Santa Paula I,547,5,5,5,False,True,False,True,False,False,base_original
6400000,casa,Vila Velha,Santa Paula I,547,5,5,0,False,False,False,False,False,False,base_original
6500000,casa,Vila Velha,Santa Paula I,547,5,5,5,False,True,True,False,True,False,base_original
6500000,casa,Vila Velha,Santa Paula I,547,5,5,4,False,True,True,False,False,False,base_original
6700000,casa,Vila Velha,Santa Paula I,547,5,5,5,True,True,True,False,False,False,base_original
7100000,casa,Vila Velha,Santa Paula I,622,4,5,2,False,False,False,False,False,False,base_original
7500000,casa,Vila Velha,Santa Paula I,605,4,5,4,False,False,True,False,False,False,base_original
250000,casa,Vila Velha,Santa Paula II,120,3,2,1,False,False,True,False,False,False,base_original
320000,casa,Vila Velha,Santa Paula II,80,2,1,2,False,False,True,False,False,False,base_original
350000,casa,Vila Velha,Santa Paula II,80,2,1,1,False,False,False,False,False,False,base_original
370000,casa,Vila Velha,Santa Paula II,94,2,1,2,False,False,False,False,False,False,base_original
390000,casa,Vila Velha,Santa Paula II,90,2,1,1,False,False,True,False,False,False,base_original
450000,casa,Vila Velha,Santa Paula II,100,3,1,2,False,False,True,False,False,False,base_original
550000,casa,Vila Velha,Santa Paula II,260,3,3,2,False,False,False,False,False,False,base_original
700044,casa,Vila Velha,Santa Paula II,180,3,2,5,False,False,False,False,False,False,base_original
750000,casa,Vila Velha,Santa Paula II,144,3,2,1,False,True,True,False,False,False,base_original
750000,casa,Vila Velha,Santa Paula II,147,3,2,1,False,True,False,False,False,False,base_original
950000,casa,Vila Velha,Santa Paula II,360,5,2,3,False,False,True,False,False,False,base_original
1400000,casa,Vila Velha,Santa Paula II,150,3,4,5,False,False,False,False,False,False,base_original
2900000,casa,Vila Velha,Santa Paula II,242,3,4,4,False,True,False,True,False,False,base_original
4500000,casa,Vila Velha,Santa Paula II,355,4,5,4,False,True,False,True,False,False,base_original
4950000,casa,Vila Velha,Santa Paula II,216,4,5,2,True,True,True,False,False,False,base_original
700000,casa,Vila Velha,Santa Rita,87,3,2,0,False,False,False,False,False,False,base_original
230000,casa,Vila Velha,Santos Dumont,80,2,2,0,False,False,False,False,False,False,base_original
550000,casa,Vila Velha,Santos Dumont,200,3,3,2,True,False,False,False,False,False,base_original
749900,casa,Vila Velha,Santos Dumont,175,3,2,4,False,False,False,False,False,False,base_original
750000,casa,Vila Velha,Santos Dumont,250,3,2,4,False,False,True,False,False,False,base_original
750000,casa,Vila Velha,Santos Dumont,250,3,2,4,False,False,True,False,False,False,base_original
750000,casa,Vila Velha,Santos Dumont,250,3,2,4,False,False,True,False,False,False,base_original
750000,casa,Vila Velha,Santos Dumont,210,2,2,2,False,False,False,False,False,False,base_original
750000,casa,Vila Velha,Santos Dumont,190,2,2,2,False,False,False,False,False,False,base_original
750000,casa,Vila Velha,Santos Dumont,250,3,2,4,False,False,False,False,False,False,base_original
780000,casa,Vila Velha,Santos Dumont,150,3,2,2,True,False,True,False,False,False,base_original
794000,casa,Vila Velha,Santos Dumont,200,3,2,1,False,False,False,False,False,False,base_original
795000,casa,Vila Velha,Santos Dumont,200,3,2,1,True,False,True,False,False,False,base_original
850000,casa,Vila Velha,Santos Dumont,130,3,2,3,False,False,True,False,False,False,base_original
850000,casa,Vila Velha,Santos Dumont,100,3,2,3,False,False,True,False,False,False,base_original
850000,casa,Vila Velha,Santos Dumont,256,5,3,2,False,False,False,False,False,False,base_original
850000,casa,Vila Velha,Santos Dumont,263,3,2,2,True,False,False,False,False,False,base_original
880000,casa,Vila Velha,Santos Dumont,130,3,2,3,False,False,False,False,False,False,base_original
880000,casa,Vila Velha,Santos Dumont,163,3,3,4,False,False,True,False,False,False,base_original
899000,casa,Vila Velha,Santos Dumont,300,5,1,3,False,False,False,False,False,False,base_original
899000,casa,Vila Velha,Santos Dumont,300,5,1,3,False,False,False,False,False,False,base_original
949000,casa,Vila Velha,Santos Dumont,280,2,3,1,False,False,True,False,False,False,base_original
949000,casa,Vila Velha,Santos Dumont,280,3,3,1,True,False,False,False,False,False,base_original
949000,casa,Vila Velha,Santos Dumont,280,2,3,1,False,False,True,False,False,False,base_original
980000,casa,Vila Velha,Santos Dumont,180,5,4,2,False,False,False,False,False,False,base_original
1000000,casa,Vila Velha,Santos Dumont,300,3,2,2,False,False,True,False,False,False,base_original
1090000,casa,Vila Velha,Santos Dumont,380,4,5,2,False,False,False,False,False,False,base_original
1100000,casa,Vila Velha,Santos Dumont,294,3,2,3,False,False,False,False,False,False,base_original
1100000,casa,Vila Velha,Santos Dumont,200,3,2,3,False,False,False,False,False,False,base_original
1190000,casa,Vila Velha,Santos Dumont,280,4,3,3,False,False,False,False,False,False,base_original
99500,casa,Vila Velha,Soteco,65,2,1,0,False,False,False,False,False,False,base_original
230000,casa,Vila Velha,Soteco,201,3,2,2,False,False,False,False,False,False,base_original
269999,casa,Vila Velha,Soteco,100,2,1,0,False,False,False,False,False,False,base_original
270000,casa,Vila Velha,Soteco,100,1,1,1,False,False,False,False,False,False,base_original
320000,casa,Vila Velha,Soteco,305,3,3,2,False,False,True,False,True,False,base_original
590000,casa,Vila Velha,Soteco,178,3,2,1,False,False,True,False,False,False,base_original
590000,casa,Vila Velha,Soteco,178,3,2,1,False,False,True,False,False,False,base_original
590000,casa,Vila Velha,Soteco,178,3,2,1,False,False,True,False,False,False,base_original
590000,casa,Vila Velha,Soteco,178,3,2,1,False,False,True,False,False,False,base_original
590000,casa,Vila Velha,Soteco,180,3,2,2,True,False,True,False,False,False,base_original
590000,casa,Vila Velha,Soteco,155,3,2,,False,False,False,False,False,False,base_original
590000,casa,Vila Velha,Soteco,178,3,2,1,False,False,True,False,False,False,base_original
605000,casa,Vila Velha,Soteco,160,3,2,1,False,False,True,False,False,False,base_original
610000,casa,Vila Velha,Soteco,200,3,2,3,False,False,True,False,False,False,base_original
635000,casa,Vila Velha,Soteco,140,3,2,0,False,False,False,False,False,False,base_original
699000,casa,Vila Velha,Soteco,396,3,2,5,False,False,True,False,False,False,base_original
830000,casa,Vila Velha,Soteco,100,4,4,2,False,False,False,False,False,False,base_original
879116,casa,Vila Velha,Soteco,200,4,2,1,False,False,True,False,False,False,base_original
950000,casa,Vila Velha,Soteco,300,3,1,3,False,False,True,False,False,False,base_original
950000,casa,Vila Velha,Soteco,300,3,1,3,False,False,True,False,False,False,base_original
950000,casa,Vila Velha,Soteco,280,3,3,2,False,False,True,False,False,False,base_original
1000000,casa,Vila Velha,Soteco,77,3,1,4,False,False,False,False,False,False,base_original
2250000,casa,Vila Velha,Soteco,414,4,5,5,True,True,True,True,True,False,base_original
329000,casa,Vila Velha,São Conrado,290,3,3,2,False,True,True,False,False,False,base_original
350000,casa,Vila Velha,São Conrado,160,3,4,2,False,False,False,False,True,False,base_original
350000,casa,Vila Velha,São Conrado,65,2,1,1,False,False,False,False,False,False,base_original
420000,casa,Vila Velha,São Conrado,70,2,2,2,False,False,False,False,False,False,base_original
420000,casa,Vila Velha,São Conrado,65,2,2,1,False,False,False,False,False,False,base_original
450000,casa,Vila Velha,São Conrado,200,4,2,2,False,False,True,False,False,False,base_original
490000,casa,Vila Velha,São Conrado,80,2,2,1,False,False,True,False,True,False,base_original
500000,casa,Vila Velha,São Conrado,65,2,2,2,False,False,False,False,False,False,base_original
515000,casa,Vila Velha,São Conrado,150,2,2,2,False,False,False,False,False,False,base_original
520000,casa,Vila Velha,São Conrado,80,2,2,2,True,False,False,False,False,False,base_original
530000,casa,Vila Velha,São Conrado,68,2,2,3,False,False,False,False,False,False,base_original
580000,casa,Vila Velha,São Conrado,100,2,3,3,False,False,True,False,False,False,base_original
580000,casa,Vila Velha,São Conrado,93,2,2,2,False,False,True,False,False,False,base_original
580000,casa,Vila Velha,São Conrado,93,2,3,2,False,False,True,False,False,False,base_original
590000,casa,Vila Velha,São Conrado,100,3,2,4,True,False,False,False,False,False,base_original
590000,casa,Vila Velha,São Conrado,100,3,2,4,False,False,False,False,False,False,base_original
670000,casa,Vila Velha,São Conrado,211,3,4,2,True,True,False,False,False,False,base_original
680000,casa,Vila Velha,São Conrado,500,4,4,4,False,True,False,False,False,False,base_original
850000,casa,Vila Velha,São Conrado,130,3,1,1,False,False,False,False,False,False,base_original
850000,casa,Vila Velha,São Conrado,173,5,3,4,False,False,False,False,False,False,base_original
850000,casa,Vila Velha,São Conrado,172,5,3,4,False,False,False,False,False,False,base_original
1250000,casa,Vila Velha,São Conrado,120,5,5,0,False,False,True,False,False,False,base_original
1300000,casa,Vila Velha,São Conrado,110,3,3,3,True,False,True,False,False,False,base_original
188000,casa,Vila Velha,Terra Vermelha,200,3,1,2,False,False,True,False,False,False,base_original
1650000,casa,Vila Velha,Terra Vermelha,300,4,4,5,False,False,True,False,True,False,base_original
150000,casa,Vila Velha,Ulisses Guimarães,150,2,2,3,False,False,False,False,False,False,base_original
230000,casa,Vila Velha,Ulisses Guimarães,100,4,2,1,False,False,False,False,False,False,base_original
380000,casa,Vila Velha,Vale Encantado,250,2,1,2,False,False,True,False,False,False,base_original
550000,casa,Vila Velha,Vale Encantado,160,3,1,3,False,False,True,False,False,False,base_original
650000,casa,Vila Velha,Vale Encantado,100,3,2,1,False,True,False,False,False,False,base_original
700000,casa,Vila Velha,Vale Encantado,120,3,2,1,False,False,False,False,False,False,base_original
730000,casa,Vila Velha,Vale Encantado,180,3,2,3,True,False,False,False,False,False,base_original
730000,casa,Vila Velha,Vale Encantado,100,3,2,2,False,False,True,False,False,False,base_original
735000,casa,Vila Velha,Vale Encantado,100,3,2,1,False,True,False,False,False,False,base_original
